SKTGIJFO_CDS_0043	OM870970.1	91.0394
SKTGIJFO_CDS_0043	LN610586.1	91.0394
SKTGIJFO_CDS_0043	LN610575.1	91.0394
SKTGIJFO_CDS_0043	OM870968.1	91.0394
SKTGIJFO_CDS_0043	OM870969.1	89.9642
SKTGIJFO_CDS_0044	LN610572.1	94.2652
SKTGIJFO_CDS_0044	OQ411628.1	84.5878
SKTGIJFO_CDS_0045	LN610572.1	86.0215
SKTGIJFO_CDS_0045	LN610586.1	86.0215
SKTGIJFO_CDS_0045	OM870967.1	86.0215
SKTGIJFO_CDS_0045	OM870969.1	86.0215
SKTGIJFO_CDS_0045	OQ411628.1	86.0215
SKTGIJFO_CDS_0045	LN610587.1	86.0215
SKTGIJFO_CDS_0045	LN610575.1	86.0215
SKTGIJFO_CDS_0045	OM870968.1	86.0215
SKTGIJFO_CDS_0045	OM870970.1	80.6452
SKTGIJFO_CDS_0046	OQ411628.1	93.5374
SKTGIJFO_CDS_0046	OM870969.1	93.5374
SKTGIJFO_CDS_0046	OM870967.1	93.5374
SKTGIJFO_CDS_0046	LN610572.1	93.5374
SKTGIJFO_CDS_0046	LN610587.1	93.5374
SKTGIJFO_CDS_0046	OM870970.1	93.5374
SKTGIJFO_CDS_0046	OM870968.1	93.5374
SKTGIJFO_CDS_0046	LN610575.1	91.4966
SKTGIJFO_CDS_0046	LN610586.1	91.4966
SKTGIJFO_CDS_0047	OQ411628.1	94.6237
SKTGIJFO_CDS_0047	LN610586.1	94.6237
SKTGIJFO_CDS_0047	LN610572.1	94.6237
SKTGIJFO_CDS_0047	LN610575.1	94.6237
SKTGIJFO_CDS_0047	OM870970.1	94.6237
SKTGIJFO_CDS_0047	OM870968.1	94.6237
SKTGIJFO_CDS_0047	OM870967.1	94.6237
SKTGIJFO_CDS_0047	LN610587.1	94.6237
SKTGIJFO_CDS_0047	OM870969.1	84.4086
SKTGIJFO_CDS_0048	LN610586.1	95.8106
SKTGIJFO_CDS_0048	OQ411628.1	95.8106
SKTGIJFO_CDS_0048	LN610572.1	95.8106
SKTGIJFO_CDS_0048	OM870970.1	95.8106
SKTGIJFO_CDS_0048	OM870969.1	95.2641
SKTGIJFO_CDS_0048	LN610575.1	79.5993
SKTGIJFO_CDS_0048	LN610587.1	79.5993
SKTGIJFO_CDS_0049	LN610572.1	98.3193
SKTGIJFO_CDS_0049	OQ411628.1	98.3193
SKTGIJFO_CDS_0049	LN610586.1	98.3193
SKTGIJFO_CDS_0049	OM870969.1	98.3193
SKTGIJFO_CDS_0049	OM870970.1	98.3193
SKTGIJFO_CDS_0049	OM870967.1	96.3585
SKTGIJFO_CDS_0049	OM870968.1	96.3585
SKTGIJFO_CDS_0049	LN610587.1	96.3585
SKTGIJFO_CDS_0049	LN610575.1	96.3585
SKTGIJFO_CDS_0051	LN610586.1	79.6748
SKTGIJFO_CDS_0051	LN610575.1	79.6748
SKTGIJFO_CDS_0051	LN610572.1	79.6748
SKTGIJFO_CDS_0051	OM870968.1	79.6748
SKTGIJFO_CDS_0051	OM870967.1	79.6748
SKTGIJFO_CDS_0051	LN610587.1	79.6748
SKTGIJFO_CDS_0051	OM870969.1	79.6748
SKTGIJFO_CDS_0051	OQ411628.1	79.6748
SKTGIJFO_CDS_0051	OM870970.1	53.6585
SKTGIJFO_CDS_0052	OM870967.1	76.3158
SKTGIJFO_CDS_0052	OM870969.1	76.3158
SKTGIJFO_CDS_0052	LN610586.1	76.3158
SKTGIJFO_CDS_0052	LN610572.1	76.3158
SKTGIJFO_CDS_0052	OM870968.1	76.3158
SKTGIJFO_CDS_0052	OM870970.1	76.3158
SKTGIJFO_CDS_0052	LN610587.1	76.3158
SKTGIJFO_CDS_0052	LN610575.1	76.3158
SKTGIJFO_CDS_0052	OQ411628.1	76.3158
SKTGIJFO_CDS_0053	LN610572.1	84.9673
SKTGIJFO_CDS_0053	OM870969.1	84.9673
SKTGIJFO_CDS_0053	LN610575.1	84.9673
SKTGIJFO_CDS_0053	LN610586.1	84.9673
SKTGIJFO_CDS_0053	OM870970.1	84.9673
SKTGIJFO_CDS_0053	OQ411628.1	67.9739
SKTGIJFO_CDS_0053	OM870967.1	67.9739
SKTGIJFO_CDS_0053	OM870968.1	67.9739
SKTGIJFO_CDS_0055	LN610572.1	92.284
SKTGIJFO_CDS_0055	LN610586.1	92.284
SKTGIJFO_CDS_0055	OM870967.1	92.284
SKTGIJFO_CDS_0055	OM870968.1	92.284
SKTGIJFO_CDS_0055	LN610575.1	92.284
SKTGIJFO_CDS_0055	OM870969.1	92.284
SKTGIJFO_CDS_0055	OQ411628.1	84.8765
SKTGIJFO_CDS_0055	LN610587.1	83.3333
SKTGIJFO_CDS_0056	LN610586.1	89.1667
SKTGIJFO_CDS_0056	LN610575.1	89.1667
SKTGIJFO_CDS_0056	LN610572.1	89.1667
SKTGIJFO_CDS_0056	OM870967.1	69.1667
SKTGIJFO_CDS_0056	OM870968.1	69.1667
SKTGIJFO_CDS_0056	OM870970.1	60.8333
SKTGIJFO_CDS_0058	LN610586.1	93.985
SKTGIJFO_CDS_0058	LN610572.1	93.985
SKTGIJFO_CDS_0059	LN610586.1	98.8823
SKTGIJFO_CDS_0059	LN610572.1	98.8823
SKTGIJFO_CDS_0059	OQ411628.1	97.3702
SKTGIJFO_CDS_0059	LN610575.1	94.0171
SKTGIJFO_CDS_0059	OM870968.1	93.3596
SKTGIJFO_CDS_0059	OM870967.1	93.3596
SKTGIJFO_CDS_0059	OM870970.1	92.8994
SKTGIJFO_CDS_0059	LN610587.1	92.8994
SKTGIJFO_CDS_0059	OM870969.1	92.6364
SKTGIJFO_CDS_0060	LN610572.1	99.2361
SKTGIJFO_CDS_0060	OQ411628.1	89.375
SKTGIJFO_CDS_0060	LN610586.1	82.9861
SKTGIJFO_CDS_0060	LN610575.1	82.9861
SKTGIJFO_CDS_0060	OM870967.1	80.2778
SKTGIJFO_CDS_0060	OM870969.1	80.2778
SKTGIJFO_CDS_0060	OM870968.1	80.2778
SKTGIJFO_CDS_0061	LN610572.1	94.2675
SKTGIJFO_CDS_0061	OM870970.1	93.4183
SKTGIJFO_CDS_0061	OQ411628.1	93.4183
SKTGIJFO_CDS_0061	LN610575.1	92.3567
SKTGIJFO_CDS_0061	LN610586.1	92.3567
SKTGIJFO_CDS_0061	OM870967.1	88.3227
SKTGIJFO_CDS_0061	OM870968.1	88.3227
SKTGIJFO_CDS_0061	OM870969.1	88.3227
SKTGIJFO_CDS_0061	LN610587.1	81.741
SKTGIJFO_CDS_0062	OQ411628.1	98.8017
SKTGIJFO_CDS_0062	LN610572.1	98.8017
SKTGIJFO_CDS_0062	LN610575.1	98.8017
SKTGIJFO_CDS_0062	LN610586.1	98.8017
SKTGIJFO_CDS_0062	OM870970.1	94.4444
SKTGIJFO_CDS_0062	OM870967.1	91.6122
SKTGIJFO_CDS_0062	OM870968.1	91.6122
SKTGIJFO_CDS_0062	OM870969.1	89.4336
SKTGIJFO_CDS_0063	LN610586.1	95.6204
SKTGIJFO_CDS_0063	LN610572.1	95.6204
SKTGIJFO_CDS_0063	OM870970.1	95.6204
SKTGIJFO_CDS_0063	LN610575.1	95.6204
SKTGIJFO_CDS_0063	OQ411628.1	95.6204
SKTGIJFO_CDS_0063	OM870969.1	93.4307
SKTGIJFO_CDS_0063	OM870968.1	93.4307
SKTGIJFO_CDS_0063	OM870967.1	93.4307
SKTGIJFO_CDS_0064	LN610572.1	99.1304
SKTGIJFO_CDS_0064	LN610586.1	93.5266
SKTGIJFO_CDS_0064	LN610575.1	92.1739
SKTGIJFO_CDS_0064	OM870967.1	91.0145
SKTGIJFO_CDS_0064	OM870968.1	91.0145
SKTGIJFO_CDS_0064	OM870969.1	91.0145
SKTGIJFO_CDS_0064	OM870970.1	91.0145
SKTGIJFO_CDS_0064	OQ411628.1	90.3382
SKTGIJFO_CDS_0064	LN610587.1	86.57
SKTGIJFO_CDS_0065	LN610572.1	97.4843
SKTGIJFO_CDS_0065	OM870967.1	88.8889
SKTGIJFO_CDS_0065	LN610587.1	88.8889
SKTGIJFO_CDS_0065	OM870970.1	88.8889
SKTGIJFO_CDS_0065	OM870969.1	88.8889
SKTGIJFO_CDS_0065	OM870968.1	88.8889
SKTGIJFO_CDS_0065	OQ411628.1	88.8889
SKTGIJFO_CDS_0065	LN610586.1	84.0671
SKTGIJFO_CDS_0065	LN610575.1	78.6164
SKTGIJFO_CDS_0066	LN610587.1	91.3043
SKTGIJFO_CDS_0066	LN610572.1	91.3043
SKTGIJFO_CDS_0066	LN610575.1	91.3043
SKTGIJFO_CDS_0066	LN610586.1	91.3043
SKTGIJFO_CDS_0066	OM870969.1	91.3043
SKTGIJFO_CDS_0066	OM870967.1	91.3043
SKTGIJFO_CDS_0066	OM870970.1	91.3043
SKTGIJFO_CDS_0066	OQ411628.1	91.3043
SKTGIJFO_CDS_0066	OM870968.1	91.3043
SKTGIJFO_CDS_0067	LN610572.1	92.674
SKTGIJFO_CDS_0067	OM870967.1	92.674
SKTGIJFO_CDS_0067	OM870968.1	92.674
SKTGIJFO_CDS_0067	OM870969.1	89.7436
SKTGIJFO_CDS_0067	LN610587.1	89.7436
SKTGIJFO_CDS_0067	OM870970.1	89.7436
SKTGIJFO_CDS_0068	LN610575.1	97.9003
SKTGIJFO_CDS_0068	OM870970.1	97.9003
SKTGIJFO_CDS_0068	LN610587.1	97.9003
SKTGIJFO_CDS_0068	OM870969.1	97.9003
SKTGIJFO_CDS_0068	LN610572.1	97.9003
SKTGIJFO_CDS_0068	OM870968.1	93.9633
SKTGIJFO_CDS_0068	OM870967.1	93.9633
SKTGIJFO_CDS_0068	OQ411628.1	87.664
SKTGIJFO_CDS_0069	LN610587.1	96.4539
SKTGIJFO_CDS_0069	OM870967.1	96.4539
SKTGIJFO_CDS_0069	OM870970.1	96.4539
SKTGIJFO_CDS_0069	LN610572.1	96.4539
SKTGIJFO_CDS_0069	OM870969.1	96.4539
SKTGIJFO_CDS_0069	LN610575.1	96.4539
SKTGIJFO_CDS_0069	OM870968.1	96.4539
SKTGIJFO_CDS_0070	LN610572.1	99.3007
SKTGIJFO_CDS_0070	LN610586.1	83.5276
SKTGIJFO_CDS_0071	LN610572.1	95.8095
SKTGIJFO_CDS_0071	LN610586.1	90.8571
SKTGIJFO_CDS_0071	LN610575.1	90.8571
SKTGIJFO_CDS_0071	LN610587.1	90.8571
SKTGIJFO_CDS_0071	OQ411628.1	87.2381
SKTGIJFO_CDS_0071	OM870970.1	87.0476
SKTGIJFO_CDS_0071	OM870969.1	78.6667
SKTGIJFO_CDS_0071	OM870967.1	78.6667
SKTGIJFO_CDS_0071	OM870968.1	78.6667
SKTGIJFO_CDS_0072	OQ411628.1	70
SKTGIJFO_CDS_0072	LN610586.1	70
SKTGIJFO_CDS_0072	OM870969.1	70
SKTGIJFO_CDS_0072	LN610575.1	70
SKTGIJFO_CDS_0072	LN610572.1	70
SKTGIJFO_CDS_0072	OM870968.1	70
SKTGIJFO_CDS_0072	OM870970.1	70
SKTGIJFO_CDS_0072	LN610587.1	70
SKTGIJFO_CDS_0072	OM870967.1	70
SKTGIJFO_CDS_0073	LN610572.1	97.3118
SKTGIJFO_CDS_0073	OM870970.1	95.1613
SKTGIJFO_CDS_0073	LN610575.1	95.1613
SKTGIJFO_CDS_0073	LN610586.1	95.1613
SKTGIJFO_CDS_0073	LN610587.1	95.1613
SKTGIJFO_CDS_0073	OQ411628.1	85.4839
SKTGIJFO_CDS_0074	LN610572.1	98.9583
SKTGIJFO_CDS_0074	OM870970.1	94.5833
SKTGIJFO_CDS_0074	LN610586.1	94.5833
SKTGIJFO_CDS_0074	OM870967.1	94.5833
SKTGIJFO_CDS_0074	LN610587.1	94.5833
SKTGIJFO_CDS_0074	OM870968.1	94.5833
SKTGIJFO_CDS_0074	LN610575.1	94.5833
SKTGIJFO_CDS_0074	OM870969.1	94.5833
SKTGIJFO_CDS_0074	OQ411628.1	94.5833
SKTGIJFO_CDS_0075	OM870967.1	95.4301
SKTGIJFO_CDS_0075	OM870969.1	95.4301
SKTGIJFO_CDS_0075	LN610587.1	95.4301
SKTGIJFO_CDS_0075	OM870970.1	95.4301
SKTGIJFO_CDS_0075	LN610586.1	95.4301
SKTGIJFO_CDS_0075	LN610572.1	95.4301
SKTGIJFO_CDS_0075	LN610575.1	95.4301
SKTGIJFO_CDS_0075	OM870968.1	95.4301
SKTGIJFO_CDS_0075	OQ411628.1	88.172
SKTGIJFO_CDS_0076	OM870970.1	80.9524
SKTGIJFO_CDS_0076	OQ411628.1	80.9524
SKTGIJFO_CDS_0076	LN610572.1	80.9524
SKTGIJFO_CDS_0076	OM870968.1	80.9524
SKTGIJFO_CDS_0076	OM870967.1	80.9524
SKTGIJFO_CDS_0076	LN610586.1	80.9524
SKTGIJFO_CDS_0076	OM870969.1	80.9524
SKTGIJFO_CDS_0076	LN610587.1	80.9524
SKTGIJFO_CDS_0076	LN610575.1	80.9524
SKTGIJFO_CDS_0077	LN610572.1	90.1961
SKTGIJFO_CDS_0077	LN610575.1	90.1961
SKTGIJFO_CDS_0077	OM870970.1	90.1961
SKTGIJFO_CDS_0077	OM870968.1	90.1961
SKTGIJFO_CDS_0077	OQ411628.1	90.1961
SKTGIJFO_CDS_0077	OM870969.1	90.1961
SKTGIJFO_CDS_0077	LN610586.1	90.1961
SKTGIJFO_CDS_0077	LN610587.1	90.1961
SKTGIJFO_CDS_0077	OM870967.1	90.1961
SKTGIJFO_CDS_0078	LN610572.1	98.7326
SKTGIJFO_CDS_0078	LN610575.1	98.7326
SKTGIJFO_CDS_0078	LN610586.1	98.7326
SKTGIJFO_CDS_0078	LN610587.1	98.1411
SKTGIJFO_CDS_0078	OM870968.1	94.0431
SKTGIJFO_CDS_0078	OM870967.1	94.0431
SKTGIJFO_CDS_0078	OM870969.1	83.9459
SKTGIJFO_CDS_0078	OM870970.1	83.6502
SKTGIJFO_CDS_0079	LN610572.1	97.3753
SKTGIJFO_CDS_0079	LN610575.1	88.5827
SKTGIJFO_CDS_0079	OM870967.1	87.4016
SKTGIJFO_CDS_0079	OM870968.1	87.4016
SKTGIJFO_CDS_0079	LN610586.1	86.8766
SKTGIJFO_CDS_0079	LN610587.1	86.4829
SKTGIJFO_CDS_0079	OM870970.1	80.8399
SKTGIJFO_CDS_0079	OM870969.1	79.1339
SKTGIJFO_CDS_0080	LN610586.1	91.5966
SKTGIJFO_CDS_0080	LN610572.1	91.5966
SKTGIJFO_CDS_0080	LN610587.1	91.5966
SKTGIJFO_CDS_0080	LN610575.1	84.5938
SKTGIJFO_CDS_0081	LN610586.1	99.3464
SKTGIJFO_CDS_0081	LN610587.1	99.3464
SKTGIJFO_CDS_0081	LN610572.1	99.3464
SKTGIJFO_CDS_0082	LN610572.1	95.8165
SKTGIJFO_CDS_0082	LN610586.1	90.9582
SKTGIJFO_CDS_0082	LN610587.1	90.9582
SKTGIJFO_CDS_0084	LN610572.1	99.1803
SKTGIJFO_CDS_0084	LN610586.1	98.7705
SKTGIJFO_CDS_0084	LN610587.1	98.7705
SKTGIJFO_CDS_0084	LN610575.1	97.7459
SKTGIJFO_CDS_0084	OM870970.1	83.7432
SKTGIJFO_CDS_0084	OM870968.1	83.7432
SKTGIJFO_CDS_0084	OM870967.1	83.7432
SKTGIJFO_CDS_0084	OM870969.1	80.6694
SKTGIJFO_CDS_0086	LN610572.1	99.5536
SKTGIJFO_CDS_0087	LN610587.1	93.9655
SKTGIJFO_CDS_0087	LN610586.1	93.9655
SKTGIJFO_CDS_0087	LN610572.1	93.9655
SKTGIJFO_CDS_0087	OM870969.1	93.1034
SKTGIJFO_CDS_0087	LN610575.1	89.3678
SKTGIJFO_CDS_0088	LN610586.1	98.5333
SKTGIJFO_CDS_0088	LN610575.1	98.5333
SKTGIJFO_CDS_0088	LN610572.1	98.5333
SKTGIJFO_CDS_0088	LN610587.1	98.5333
SKTGIJFO_CDS_0088	OM870968.1	81.7333
SKTGIJFO_CDS_0088	OM870967.1	81.7333
SKTGIJFO_CDS_0088	OM870970.1	81.7333
SKTGIJFO_CDS_0089	LN610572.1	98.2175
SKTGIJFO_CDS_0089	OM870967.1	97.5045
SKTGIJFO_CDS_0089	OM870968.1	97.5045
SKTGIJFO_CDS_0089	LN610586.1	97.5045
SKTGIJFO_CDS_0089	OM870970.1	97.5045
SKTGIJFO_CDS_0089	LN610587.1	97.5045
SKTGIJFO_CDS_0089	LN610575.1	97.5045
SKTGIJFO_CDS_0089	OQ411628.1	95.3654
SKTGIJFO_CDS_0089	OM870969.1	87.7005
SKTGIJFO_CDS_0090	LN610587.1	91.25
SKTGIJFO_CDS_0090	LN610572.1	91.25
SKTGIJFO_CDS_0090	LN610586.1	91.25
SKTGIJFO_CDS_0090	LN610575.1	91.25
SKTGIJFO_CDS_0090	OQ411628.1	89.1667
SKTGIJFO_CDS_0090	OM870967.1	82.5
SKTGIJFO_CDS_0090	OM870970.1	82.5
SKTGIJFO_CDS_0090	OM870969.1	82.5
SKTGIJFO_CDS_0090	OM870968.1	82.5
SKTGIJFO_CDS_0091	LN610587.1	99.3243
SKTGIJFO_CDS_0091	LN610586.1	99.3243
SKTGIJFO_CDS_0091	LN610572.1	99.3243
SKTGIJFO_CDS_0091	LN610575.1	99.3243
SKTGIJFO_CDS_0091	OM870970.1	83.3333
SKTGIJFO_CDS_0091	OM870967.1	80.6306
SKTGIJFO_CDS_0091	OM870968.1	80.6306
SKTGIJFO_CDS_0091	OM870969.1	79.5045
SKTGIJFO_CDS_0092	LN610586.1	87.8788
SKTGIJFO_CDS_0092	LN610587.1	87.8788
SKTGIJFO_CDS_0092	LN610572.1	87.8788
SKTGIJFO_CDS_0092	LN610575.1	87.8788
SKTGIJFO_CDS_0092	OM870969.1	71.2121
SKTGIJFO_CDS_0092	OM870967.1	71.2121
SKTGIJFO_CDS_0092	OQ411628.1	71.2121
SKTGIJFO_CDS_0092	OM870968.1	71.2121
SKTGIJFO_CDS_0092	OM870970.1	71.2121
SKTGIJFO_CDS_0093	OM870968.1	92.4837
SKTGIJFO_CDS_0093	LN610586.1	92.4837
SKTGIJFO_CDS_0093	OM870967.1	92.4837
SKTGIJFO_CDS_0093	LN610575.1	92.4837
SKTGIJFO_CDS_0093	OM870969.1	92.4837
