SKTGIJFO_CDS_0007	SKTGIJFO_CDS_0448	100.000	411	0	0	1	411	1	411	0.0	760	411	411
SKTGIJFO_CDS_0007	SKTGIJFO_CDS_0007	100.000	411	0	0	1	411	1	411	0.0	760	411	411
SKTGIJFO_CDS_0007	SKTGIJFO_CDS_2809	99.757	411	1	0	1	411	1	411	0.0	754	411	411
SKTGIJFO_CDS_0007	SKTGIJFO_CDS_2624	99.757	411	1	0	1	411	1	411	0.0	754	411	411
SKTGIJFO_CDS_0007	SKTGIJFO_CDS_3199	91.379	406	32	3	1	404	1	405	3.00e-158	553	411	405
SKTGIJFO_CDS_0007	SKTGIJFO_CDS_3006	91.379	406	32	3	1	404	1	405	3.00e-158	553	411	405
SKTGIJFO_CDS_0007	SKTGIJFO_CDS_3528	90.931	408	30	6	1	404	1	405	6.50e-155	542	411	405
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_0008	100.000	417	0	0	1	417	1	417	0.0	771	417	417
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_2038	99.760	417	1	0	1	417	1	417	0.0	765	417	417
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_1842	99.760	417	1	0	1	417	1	417	0.0	765	417	417
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_3007	99.041	417	4	0	1	417	7	423	0.0	749	417	423
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_0449	98.561	417	6	0	1	417	7	423	0.0	737	417	423
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_3529	98.321	417	7	0	1	417	7	423	0.0	732	417	423
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_3200	98.321	417	7	0	1	417	7	423	0.0	732	417	423
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_2810	98.321	417	7	0	1	417	7	423	0.0	732	417	423
SKTGIJFO_CDS_0008	SKTGIJFO_CDS_2625	98.321	417	7	0	1	417	7	423	0.0	732	417	423
SKTGIJFO_CDS_0009	SKTGIJFO_CDS_2039	100.000	405	0	0	1	405	1	405	0.0	749	405	405
SKTGIJFO_CDS_0009	SKTGIJFO_CDS_1843	100.000	405	0	0	1	405	1	405	0.0	749	405	405
SKTGIJFO_CDS_0009	SKTGIJFO_CDS_0009	100.000	405	0	0	1	405	1	405	0.0	749	405	405
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_2040	100.000	663	0	0	1	663	1	663	0.0	1225	663	663
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_1844	100.000	663	0	0	1	663	1	663	0.0	1225	663	663
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_0010	100.000	663	0	0	1	663	1	663	0.0	1225	663	663
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_3530	95.441	658	25	3	1	654	1	657	0.0	1044	663	687
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_3008	95.041	605	30	0	1	605	1	605	0.0	952	663	687
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_3201	76.210	248	44	7	1	233	1	248	7.66e-27	117	663	708
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_2811	76.210	248	44	7	1	233	1	248	7.66e-27	117	663	708
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_2626	76.210	248	44	7	1	233	1	248	7.66e-27	117	663	708
SKTGIJFO_CDS_0010	SKTGIJFO_CDS_0450	76.210	248	44	7	1	233	1	248	7.66e-27	117	663	708
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_0011	100.000	279	0	0	1	279	1	279	2.62e-147	516	279	279
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_2041	98.566	279	4	0	1	279	1	279	1.23e-140	494	279	279
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_1845	98.566	279	4	0	1	279	1	279	1.23e-140	494	279	279
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_3202	97.849	279	6	0	1	279	1	279	2.66e-137	483	279	279
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_3009	97.849	279	6	0	1	279	1	279	2.66e-137	483	279	279
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_3531	96.809	282	6	1	1	279	1	282	7.45e-133	468	279	282
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_0451	96.057	279	11	0	1	279	1	279	5.80e-129	455	279	279
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_2813	95.833	144	5	1	1	143	1	144	1.06e-61	231	279	144
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_2628	95.833	144	5	1	1	143	1	144	1.06e-61	231	279	144
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_2812	99.167	120	1	0	160	279	1	120	2.98e-57	217	279	120
SKTGIJFO_CDS_0011	SKTGIJFO_CDS_2627	99.167	120	1	0	160	279	1	120	2.98e-57	217	279	120
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_0012	100.000	312	0	0	1	312	1	312	1.33e-165	577	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_2042	93.910	312	19	0	1	312	1	312	6.46e-134	472	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_1846	93.910	312	19	0	1	312	1	312	6.46e-134	472	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_3532	93.269	312	21	0	1	312	1	312	1.40e-130	460	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_3203	93.269	312	21	0	1	312	1	312	1.40e-130	460	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_3010	93.269	312	21	0	1	312	1	312	1.40e-130	460	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_2814	93.269	312	21	0	1	312	1	312	1.40e-130	460	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_2629	93.269	312	21	0	1	312	1	312	1.40e-130	460	312	312
SKTGIJFO_CDS_0012	SKTGIJFO_CDS_0452	87.821	312	38	0	1	312	1	312	3.13e-102	366	312	312
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_0013	100.000	360	0	0	1	360	1	360	0.0	665	360	360
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_3533	88.796	357	38	2	1	356	1	356	2.74e-123	436	360	363
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_3204	87.675	357	42	2	1	356	1	356	1.29e-116	414	360	363
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_3011	87.675	357	42	2	1	356	1	356	1.29e-116	414	360	363
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_2815	87.675	357	42	2	1	356	1	356	1.29e-116	414	360	363
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_2630	87.675	357	42	2	1	356	1	356	1.29e-116	414	360	363
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_0453	87.430	358	43	2	1	357	1	357	1.66e-115	411	360	363
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_2043	87.395	357	43	2	1	356	1	356	5.98e-115	409	360	363
SKTGIJFO_CDS_0013	SKTGIJFO_CDS_1847	87.115	357	44	2	1	356	1	356	2.78e-113	403	360	363
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_2044	100.000	285	0	0	1	285	1	285	1.24e-150	527	285	285
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_1848	100.000	285	0	0	1	285	1	285	1.24e-150	527	285	285
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_0014	100.000	285	0	0	1	285	1	285	1.24e-150	527	285	285
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_3012	89.362	282	29	1	1	282	1	281	2.23e-98	353	285	294
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_3205	89.007	282	30	1	1	282	1	281	1.04e-96	348	285	294
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_2816	89.007	282	30	1	1	282	1	281	1.04e-96	348	285	294
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_2631	89.007	282	30	1	1	282	1	281	1.04e-96	348	285	294
SKTGIJFO_CDS_0014	SKTGIJFO_CDS_0454	87.589	282	34	1	1	282	1	281	4.85e-90	326	285	294
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_2045	100.000	216	0	0	1	216	1	216	2.09e-112	399	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_1849	100.000	216	0	0	1	216	1	216	2.09e-112	399	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_0015	100.000	216	0	0	1	216	1	216	2.09e-112	399	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_3206	98.148	216	4	0	1	216	1	216	9.77e-106	377	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_3013	98.148	216	4	0	1	216	1	216	9.77e-106	377	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_2817	96.759	216	7	0	1	216	1	216	9.84e-101	361	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_2632	96.759	216	7	0	1	216	1	216	9.84e-101	361	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_3534	87.500	216	27	0	1	216	1	216	2.22e-67	250	216	216
SKTGIJFO_CDS_0015	SKTGIJFO_CDS_0455	87.558	217	25	2	1	216	1	216	2.22e-67	250	216	216
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_0016	100.000	342	0	0	1	342	1	342	0.0	632	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_2046	96.491	342	12	0	1	342	1	342	3.18e-162	566	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_1850	96.491	342	12	0	1	342	1	342	3.18e-162	566	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_3207	96.199	342	13	0	1	342	1	342	1.48e-160	560	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_3014	95.906	342	14	0	1	342	1	342	6.88e-159	555	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_2818	95.029	342	17	0	1	342	1	342	6.93e-154	538	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_2633	95.029	342	17	0	1	342	1	342	6.93e-154	538	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_3535	94.152	342	20	0	1	342	1	342	6.97e-149	521	342	342
SKTGIJFO_CDS_0016	SKTGIJFO_CDS_0456	93.567	342	22	0	1	342	1	342	1.51e-145	510	342	342
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_0017	100.000	504	0	0	1	504	1	504	0.0	931	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_3015	96.627	504	17	0	1	504	1	504	0.0	837	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_3208	96.429	504	18	0	1	504	1	504	0.0	832	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_2047	96.032	504	20	0	1	504	1	504	0.0	821	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_1851	96.032	504	20	0	1	504	1	504	0.0	821	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_0457	96.032	504	20	0	1	504	1	504	0.0	821	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_2819	95.833	504	21	0	1	504	1	504	0.0	815	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_2634	95.833	504	21	0	1	504	1	504	0.0	815	504	504
SKTGIJFO_CDS_0017	SKTGIJFO_CDS_3536	93.849	504	31	0	1	504	1	504	0.0	760	504	504
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_0018	100.000	432	0	0	1	432	1	432	0.0	798	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_2048	97.685	432	10	0	1	432	1	432	0.0	743	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_1852	97.685	432	10	0	1	432	1	432	0.0	743	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_3537	96.991	432	13	0	1	432	1	432	0.0	726	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_0458	94.907	432	22	0	1	432	1	432	0.0	676	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_2635	94.444	432	24	0	1	432	1	432	0.0	665	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_2820	94.213	432	25	0	1	432	1	432	0.0	660	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_3016	93.981	432	26	0	1	432	1	432	0.0	654	432	432
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_3209	93.122	378	26	0	55	432	1	378	8.80e-159	555	432	378
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_2049	100.000	35	0	0	1	35	548	582	1.81e-11	65.8	432	582
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_1853	100.000	35	0	0	1	35	548	582	1.81e-11	65.8	432	582
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_0459	100.000	35	0	0	1	35	548	582	1.81e-11	65.8	432	582
SKTGIJFO_CDS_0018	SKTGIJFO_CDS_0019	100.000	35	0	0	1	35	548	582	1.81e-11	65.8	432	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_2049	100.000	582	0	0	1	582	1	582	0.0	1075	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_0019	100.000	582	0	0	1	582	1	582	0.0	1075	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_1853	99.656	582	2	0	1	582	1	582	0.0	1064	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_0459	94.674	582	31	0	1	582	1	582	0.0	904	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_3017	94.502	582	32	0	1	582	1	582	0.0	898	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_2821	94.502	582	32	0	1	582	1	582	0.0	898	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_2636	94.502	582	32	0	1	582	1	582	0.0	898	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_3210	91.753	582	48	0	1	582	1	582	0.0	809	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_3538	89.708	583	58	2	1	582	1	582	0.0	743	582	582
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_2048	100.000	35	0	0	548	582	1	35	2.47e-11	65.8	582	432
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_1852	100.000	35	0	0	548	582	1	35	2.47e-11	65.8	582	432
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_0458	100.000	35	0	0	548	582	1	35	2.47e-11	65.8	582	432
SKTGIJFO_CDS_0019	SKTGIJFO_CDS_0018	100.000	35	0	0	548	582	1	35	2.47e-11	65.8	582	432
SKTGIJFO_CDS_0020	SKTGIJFO_CDS_2050	100.000	318	0	0	1	318	1	318	6.27e-169	588	318	318
SKTGIJFO_CDS_0020	SKTGIJFO_CDS_0020	100.000	318	0	0	1	318	1	318	6.27e-169	588	318	318
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_2051	100.000	150	0	0	1	150	1	150	6.76e-76	278	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_0021	100.000	150	0	0	1	150	1	150	6.76e-76	278	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_3540	95.946	148	6	0	1	148	1	148	8.87e-65	241	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_3212	95.946	148	6	0	1	148	1	148	8.87e-65	241	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_1855	95.946	148	6	0	1	148	1	148	8.87e-65	241	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_0461	95.946	148	6	0	1	148	1	148	8.87e-65	241	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_3019	95.270	148	7	0	1	148	1	148	4.13e-63	235	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_2823	95.270	148	7	0	1	148	1	148	4.13e-63	235	150	150
SKTGIJFO_CDS_0021	SKTGIJFO_CDS_2638	95.270	148	7	0	1	148	1	148	4.13e-63	235	150	150
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_2052	100.000	480	0	0	1	480	1	480	0.0	887	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_0022	100.000	480	0	0	1	480	1	480	0.0	887	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_3020	99.167	480	4	0	1	480	1	480	0.0	865	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_2824	98.958	480	5	0	1	480	1	480	0.0	859	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_2639	98.958	480	5	0	1	480	1	480	0.0	859	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_3213	96.458	480	17	0	1	480	1	480	0.0	793	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_1856	95.218	481	21	2	1	480	1	480	0.0	760	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_0462	95.218	481	21	2	1	480	1	480	0.0	760	480	480
SKTGIJFO_CDS_0022	SKTGIJFO_CDS_3541	90.437	481	44	2	1	480	1	480	0.0	632	480	480
SKTGIJFO_CDS_0023	SKTGIJFO_CDS_3214	100.000	198	0	0	1	198	1	198	1.92e-102	366	198	198
SKTGIJFO_CDS_0023	SKTGIJFO_CDS_3021	100.000	198	0	0	1	198	1	198	1.92e-102	366	198	198
SKTGIJFO_CDS_0023	SKTGIJFO_CDS_2053	100.000	198	0	0	1	198	1	198	1.92e-102	366	198	198
SKTGIJFO_CDS_0023	SKTGIJFO_CDS_0023	100.000	198	0	0	1	198	1	198	1.92e-102	366	198	198
SKTGIJFO_CDS_0023	SKTGIJFO_CDS_2825	99.495	198	1	0	1	198	1	198	8.94e-101	361	198	198
SKTGIJFO_CDS_0023	SKTGIJFO_CDS_2640	99.495	198	1	0	1	198	1	198	8.94e-101	361	198	198
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_2054	100.000	1689	0	0	1	1689	1	1689	0.0	3120	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_0024	100.000	1689	0	0	1	1689	1	1689	0.0	3120	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_3215	99.408	1689	10	0	1	1689	1	1689	0.0	3064	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_3022	99.290	1689	12	0	1	1689	1	1689	0.0	3053	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_2826	98.224	1689	30	0	1	1689	1	1689	0.0	2953	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_2641	98.224	1689	30	0	1	1689	1	1689	0.0	2953	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_1858	88.527	1691	190	4	1	1689	1	1689	0.0	2045	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_0464	88.527	1691	190	4	1	1689	1	1689	0.0	2045	1689	1689
SKTGIJFO_CDS_0024	SKTGIJFO_CDS_3543	88.350	1691	193	4	1	1689	1	1689	0.0	2028	1689	1689
SKTGIJFO_CDS_0025	SKTGIJFO_CDS_3023	100.000	219	0	0	1	219	1	219	4.55e-114	405	219	219
SKTGIJFO_CDS_0025	SKTGIJFO_CDS_2827	100.000	219	0	0	1	219	1	219	4.55e-114	405	219	219
SKTGIJFO_CDS_0025	SKTGIJFO_CDS_2642	100.000	219	0	0	1	219	1	219	4.55e-114	405	219	219
SKTGIJFO_CDS_0025	SKTGIJFO_CDS_2055	100.000	219	0	0	1	219	1	219	4.55e-114	405	219	219
SKTGIJFO_CDS_0025	SKTGIJFO_CDS_0025	100.000	219	0	0	1	219	1	219	4.55e-114	405	219	219
SKTGIJFO_CDS_0025	SKTGIJFO_CDS_3216	99.087	219	2	0	1	219	1	219	9.85e-111	394	219	219
SKTGIJFO_CDS_0026	SKTGIJFO_CDS_2056	100.000	867	0	0	1	867	1	867	0.0	1602	867	867
SKTGIJFO_CDS_0026	SKTGIJFO_CDS_0026	100.000	867	0	0	1	867	1	867	0.0	1602	867	867
SKTGIJFO_CDS_0026	SKTGIJFO_CDS_3024	95.848	867	36	0	1	867	1	867	0.0	1402	867	867
SKTGIJFO_CDS_0026	SKTGIJFO_CDS_2828	95.502	867	39	0	1	867	1	867	0.0	1386	867	867
SKTGIJFO_CDS_0026	SKTGIJFO_CDS_2643	95.502	867	39	0	1	867	1	867	0.0	1386	867	867
